"sampling_agency","run_year","recovery_date","fishery","recovery_location_code","length","sampling_site","recovery_location_name","tag_code","estimated_number","hatchery_location_name","brood_year"
"CDFW",2013,20130608,10,"6MO      PRPS",650,"MSMO","PT.REYES-PT.SUR","68767",1.97,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130608,10,"6MO      PRPS",720,"MSMO","PT.REYES-PT.SUR","68767",1.97,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130608,10,"6MO      PRPS",750,"MSMO","PT.REYES-PT.SUR","68767",1.97,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130608,10,"6MO      PRPS",743,"MSMO","PT.REYES-PT.SUR","68767",1.97,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120814,10,"6MO      PAPR",760,"BOSF","PT.ARENA-PT.REYES","68677",4.08,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120815,10,"6MO      PRPP",830,"SFSF","PT.REYES-PIGEON PT.","68677",4.08,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120815,10,"6MO      PRPP",788,"SFSF","PT.REYES-PIGEON PT.","68677",4.08,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130608,10,"6MO      PRPS",679,"MSMO","PT.REYES-PT.SUR","68767",1.97,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120816,10,"6MO      PRPP",846,"PRSF","PT.REYES-PIGEON PT.","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120816,10,"6MO      PRPP",805,"PRSF","PT.REYES-PIGEON PT.","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130621,10,"6MO      PPPS",733,"MNMO","PIGEON PT.-POINT SUR","68767",2.04,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120717,10,"6MO      PAPR",663,"FBFB","PT.ARENA-PT.REYES","68680",3.32,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130625,10,"6MO      PSMB",720,"MRMO","POINT SUR-CA/MEX.BOR","68767",2.04,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130627,40,"6MO      PSMB",761,"AVMA","POINT SUR-CA/MEX.BOR","68767",4.18,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130627,40,"6MO      PSMB",789,"AVMA","POINT SUR-CA/MEX.BOR","68767",4.18,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120816,10,"6MO      PAPR",765,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120816,10,"6MO      PAPR",666,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120817,10,"6MO      PRPP",724,"SFSF","PT.REYES-PIGEON PT.","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120817,10,"6MO      PRPP",722,"SFSF","PT.REYES-PIGEON PT.","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120817,10,"6MO      PAPR",783,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120817,10,"6MO      PAPR",773,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120817,40,"6MO      FRPP",850,"PRSF","FORT ROSS-PIGEON PT","68677",4.24,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130628,10,"6MO      PRPS",640,"MSMO","PT.REYES-PT.SUR","68767",2.04,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130630,10,"6MO      PPPS",768,"MNMO","PIGEON PT.-POINT SUR","68767",2.04,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130630,10,"6MO      PRPS",790,"MSMO","PT.REYES-PT.SUR","68767",2.04,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120818,10,"6MO      PAPR",835,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120717,10,"6MO      PAPR",712,"FBFB","PT.ARENA-PT.REYES","68680",3.32,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120818,10,"6MO      PAPR",690,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120818,10,"6MO      PAPR",746,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120818,10,"6MO      PAPR",796,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130630,10,"6MO      PRPS",664,"MSMO","PT.REYES-PT.SUR","68767",2.04,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130630,10,"6MO      PRPS",735,"MSMO","PT.REYES-PT.SUR","68767",2.04,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120819,10,"6MO      PAPR",704,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120819,10,"6MO      PAPR",776,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130704,40,"6MO      PPPS",787,"MSMO","PIGEON PT.-POINT SUR","68767",4.45,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130705,40,"6MO      PPPS",774,"MNMO","PIGEON PT.-POINT SUR","68767",4.45,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130710,40,"6MO      PPPS",746,"MNMO","PIGEON PT.-POINT SUR","68767",4.45,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120819,40,"6MO      FRPP",819,"SFSF","FORT ROSS-PIGEON PT","68677",4.24,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120820,10,"6MO      PAPR",789,"SFSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120820,10,"6MO      PAPR",704,"SFSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120820,10,"6MO      PAPR",720,"SFSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120821,40,"6MO      FRPP",790,"BESF","FORT ROSS-PIGEON PT","68677",4.24,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130716,10,"6MO      PPPS",755,"MSMO","PIGEON PT.-POINT SUR","68767",2.37,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130716,10,"6MO      PPPS",816,"MNMO","PIGEON PT.-POINT SUR","68767",2.37,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120825,10,"6MO      PAPR",798,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130717,10,"6MO      PPPS",834,"MNMO","PIGEON PT.-POINT SUR","68767",2.37,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120825,10,"6MO      PAPR",631,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120825,10,"6MO      PAPR",814,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130720,40,"6MO      PPPS",798,"SCMO","PIGEON PT.-POINT SUR","68767",3.33,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120825,10,"6MO      PAPR",702,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130721,10,"6MO      PPPS",756,"SCMO","PIGEON PT.-POINT SUR","68767",2.37,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120825,10,"6MO      PAPR",764,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120717,10,"6MO      PAPR",615,"FBFB","PT.ARENA-PT.REYES","68680",3.32,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120825,10,"6MO      PAPR",831,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120827,10,"6MO      PRPP",810,"SFSF","PT.REYES-PIGEON PT.","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120827,10,"6MO      PRPP",839,"SFSF","PT.REYES-PIGEON PT.","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120827,10,"6MO      PRPP",784,"SFSF","PT.REYES-PIGEON PT.","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120827,10,"6MO      PRPP",776,"SFSF","PT.REYES-PIGEON PT.","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130721,10,"6MO      PPPS",764,"MNMO","PIGEON PT.-POINT SUR","68767",2.37,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130722,10,"6MO      PPPS",869,"MNMO","PIGEON PT.-POINT SUR","68767",2.37,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130723,40,"6MO      PPPS",807,"MNMO","PIGEON PT.-POINT SUR","68767",3.33,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120827,10,"6MO      PAPR",769,"BOSF","PT.ARENA-PT.REYES","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120828,10,"6MO      PRPP",772,"SFSF","PT.REYES-PIGEON PT.","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130731,40,"6MO      PPPS",850,"MSMO","PIGEON PT.-POINT SUR","68767",3.33,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130804,10,"6MO      PPPS",795,"MNMO","PIGEON PT.-POINT SUR","68767",3.52,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120828,10,"6MO      PRPP",722,"PRSF","PT.REYES-PIGEON PT.","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120828,10,"6MO      PRPP",715,"PRSF","PT.REYES-PIGEON PT.","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120828,10,"6MO      PRPP",820,"PRSF","PT.REYES-PIGEON PT.","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120717,10,"6MO      PAPR",774,"FBFB","PT.ARENA-PT.REYES","68680",3.32,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120829,10,"6MO      PRPP",750,"SFSF","PT.REYES-PIGEON PT.","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120829,10,"6MO      PRPP",721,"SFSF","PT.REYES-PIGEON PT.","68677",3.21,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120904,10,"6MO      PAPR",805,"BOSF","PT.ARENA-PT.REYES","68677",3.49,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130406,40,"6MO      FRPP",731,"BOSF","FORT ROSS-PIGEON PT","68767",1.81,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130406,40,"6MO      FRPP",595,"PRSF","FORT ROSS-PIGEON PT","68767",1.81,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130407,40,"6MO      FRPP",601,"SASF","FORT ROSS-PIGEON PT","68767",1.81,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130407,40,"6MO      FRPP",705,"PRSF","FORT ROSS-PIGEON PT","68767",1.81,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130418,40,"6MO      FRPP",653,"SASF","FORT ROSS-PIGEON PT","68767",3.33,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130419,40,"6MO      FRPP",611,"SASF","FORT ROSS-PIGEON PT","68767",3.33,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120906,40,"6MO      FRPP",810,"BESF","FORT ROSS-PIGEON PT","68677",4.77,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120906,40,"6MO      FRPP",752,"BESF","FORT ROSS-PIGEON PT","68677",4.77,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120906,40,"6MO      FRPP",775,"BESF","FORT ROSS-PIGEON PT","68677",4.77,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120906,10,"6MO      PRPP",710,"PRSF","PT.REYES-PIGEON PT.","68677",3.49,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120906,10,"6MO      PRPP",784,"SFSF","PT.REYES-PIGEON PT.","68677",3.49,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120906,10,"6MO      PAPR",732,"SFSF","PT.ARENA-PT.REYES","68677",3.49,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120906,10,"6MO      PRPP",685,"SFSF","PT.REYES-PIGEON PT.","68677",3.49,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130420,40,"6MO      FRPP",635,"PRSF","FORT ROSS-PIGEON PT","68767",3.33,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130423,40,"6MO      FRPP",597,"BESF","FORT ROSS-PIGEON PT","68767",3.33,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130426,40,"6MO      FRPP",644,"SFSF","FORT ROSS-PIGEON PT","68767",3.33,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130426,40,"6MO      FRPP",637,"PRSF","FORT ROSS-PIGEON PT","68767",3.33,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120907,10,"6MO      PRPP",743,"SFSF","PT.REYES-PIGEON PT.","68677",3.49,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120907,10,"6MO      PRPP",815,"SFSF","PT.REYES-PIGEON PT.","68677",3.49,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120910,40,"6MO      FRPP",856,"SFSF","FORT ROSS-PIGEON PT","68677",4.77,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120911,40,"6MO      FRPP",760,"SASF","FORT ROSS-PIGEON PT","68677",4.77,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130426,40,"6MO      FRPP",623,"PRSF","FORT ROSS-PIGEON PT","68767",3.33,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120911,40,"6MO      FRPP",739,"SFSF","FORT ROSS-PIGEON PT","68677",4.77,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130427,40,"6MO      FRPP",650,"SASF","FORT ROSS-PIGEON PT","68767",3.33,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120911,10,"6MO      PAPR",790,"BOSF","PT.ARENA-PT.REYES","68677",3.49,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120913,10,"6MO      PRPP",819,"SFSF","PT.REYES-PIGEON PT.","68677",3.49,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120913,10,"6MO      PRPP",774,"SFSF","PT.REYES-PIGEON PT.","68677",3.49,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130427,40,"6MO      FRPP",677,"SFSF","FORT ROSS-PIGEON PT","68767",3.33,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120914,10,"6MO      PRPP",840,"PRSF","PT.REYES-PIGEON PT.","68677",3.49,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130427,40,"6MO      FRPP",614,"PRSF","FORT ROSS-PIGEON PT","68767",3.33,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120914,10,"6MO      PRPP",715,"SFSF","PT.REYES-PIGEON PT.","68677",3.49,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130428,40,"6MO      FRPP",660,"PRSF","FORT ROSS-PIGEON PT","68767",3.33,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120914,10,"6MO      PRPP",724,"SFSF","PT.REYES-PIGEON PT.","68677",3.49,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120717,10,"6MO      PAPR",714,"FBFB","PT.ARENA-PT.REYES","68680",3.32,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120914,10,"6MO      PRPP",760,"SFSF","PT.REYES-PIGEON PT.","68677",3.49,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120915,10,"6MO      PRPP",705,"PRSF","PT.REYES-PIGEON PT.","68677",3.49,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120917,10,"6MO      PRPP",805,"SFSF","PT.REYES-PIGEON PT.","68677",3.6,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130503,40,"6MO      FRPP",656,"SASF","FORT ROSS-PIGEON PT","68767",2.92,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130503,10,"6MO      PAPR",655,"BOSF","PT.ARENA-PT.REYES","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120917,10,"6MO      PRPP",868,"SFSF","PT.REYES-PIGEON PT.","68677",3.6,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130503,10,"6MO      PRPP",645,"PRSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120918,40,"6MO      FRPP",732,"SASF","FORT ROSS-PIGEON PT","68677",3.48,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130503,10,"6MO      PRPP",705,"PRSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120918,10,"6MO      PAPR",837,"BOSF","PT.ARENA-PT.REYES","68677",3.6,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120920,10,"6MO      PRPP",746,"SFSF","PT.REYES-PIGEON PT.","68677",3.6,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130503,10,"6MO      PRPP",720,"PRSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120920,10,"6MO      PRPP",872,"SFSF","PT.REYES-PIGEON PT.","68677",3.6,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120718,10,"6MO      SFPA",710,"FBFB","SPAN.FLAT-PT.ARENA","68680",3.32,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120926,10,"6MO      PRPP",751,"SFSF","PT.REYES-PIGEON PT.","68677",3.6,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120927,10,"6MO      PRPP",813,"SFSF","PT.REYES-PIGEON PT.","68677",3.6,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120927,10,"6MO      PRPP",807,"SFSF","PT.REYES-PIGEON PT.","68677",3.6,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120928,10,"6MO      PRPP",725,"PRSF","PT.REYES-PIGEON PT.","68677",3.6,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130504,10,"6MO      PRPP",648,"SFSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130504,10,"6MO      PRPP",675,"PRSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130504,10,"6MO      PRPP",670,"PRSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130504,10,"6MO      PRPP",686,"PRSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130504,10,"6MO      PRPP",655,"PRSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120928,10,"6MO      PRPP",791,"PRSF","PT.REYES-PIGEON PT.","68677",3.6,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120928,10,"6MO      PRPP",790,"PRSF","PT.REYES-PIGEON PT.","68677",3.6,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120928,10,"6MO      PRPP",790,"PRSF","PT.REYES-PIGEON PT.","68677",3.6,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120929,40,"6MO      FRPP",838,"SASF","FORT ROSS-PIGEON PT","68677",3.48,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120929,40,"6MO      FRPP",780,"SASF","FORT ROSS-PIGEON PT","68677",3.48,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130504,10,"6MO      PRPP",733,"PRSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130505,10,"6MO      PRPP",721,"BOSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130505,10,"6MO      PRPP",655,"BOSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20121002,10,"6MO      PRPP",743,"SFSF","PT.REYES-PIGEON PT.","68677",4.84,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121004,10,"6MO      PRPP",787,"BOSF","PT.REYES-PIGEON PT.","68677",4.84,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121008,40,"6MO      FRPP",728,"SFSF","FORT ROSS-PIGEON PT","68677",4.23,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130505,10,"6MO      PRPP",645,"BOSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120718,10,"6MO      SFPA",730,"FBFB","SPAN.FLAT-PT.ARENA","68680",3.32,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130505,10,"6MO      PRPP",693,"BOSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20121010,10,"6MO      PRPP",620,"SFSF","PT.REYES-PIGEON PT.","68677",4.84,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121012,10,"6MO      PRPP",778,"SFSF","PT.REYES-PIGEON PT.","68677",4.84,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121012,10,"6MO      PRPP",783,"BOSF","PT.REYES-PIGEON PT.","68677",4.84,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120911,46,"6FCSAAMN",769,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120929,46,"6FCSAAMN",785,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130505,10,"6MO      PRPP",679,"SFSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130505,10,"6MO      PRPP",708,"SFSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20121008,46,"6FCSAAMN",769,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130505,10,"6MO      PRPP",730,"SFSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20121017,46,"6FCSAAMN",850,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121028,46,"6FCSAAMN",790,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130505,10,"6MO      PRPP",745,"SFSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20120909,46,"6FCSAAMN",815,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130505,10,"6MO      PRPP",675,"SFSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130505,10,"6MO      PRPP",672,"SFSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20121008,46,"6FCSAAMN",765,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121028,46,"6FCSAAMN",910,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121028,46,"6FCSAAMN",805,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130505,10,"6MO      PRPP",705,"SFSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130505,10,"6MO      PRPP",648,"PRSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20121030,46,"6FCSAAMN",714,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121030,46,"6FCSAAMN",881,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120916,46,"6FCSAAMN",839,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130505,10,"6MO      PRPP",718,"PRSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130505,10,"6MO      PRPP",724,"PRSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2012,20121028,46,"6FCSAAMN",840,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20120719,10,"6MO      PAPR",679,"FBFB","PT.ARENA-PT.REYES","68680",3.32,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121021,46,"6FCSAAMN",860,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121109,46,"6FCSAAMN",855,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121109,46,"6FCSAAMN",932,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121109,46,"6FCSAAMN",780,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121109,46,"6FCSAAMN",835,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121109,46,"6FCSAAMN",785,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121109,46,"6FCSAAMN",820,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121111,46,"6FCSAAMN",860,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2012,20121025,46,"6FCSAAMN",750,"AMN","AMERICAN RIVER","68677",35.41,"NIMBUS FISH HATCHERY",2009
"CDFW",2013,20130506,10,"6MO      PRPP",685,"SFSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130506,10,"6MO      PRPP",670,"SFSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130509,10,"6MO      PRPP",785,"BOSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130509,10,"6MO      PRPP",705,"PRSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130509,10,"6MO      PRPP",686,"PRSF","PT.REYES-PIGEON PT.","68767",2.47,"NIMBUS FISH HATCHERY",2010
"CDFW",2013,20130510,40,"6MO      FRPP",713,"SASF","FORT ROSS-PIGEON PT","68767",2.92,"NIMBUS FISH HATCHERY",2010
